PSA,Piscis Austrinus,110841,4.290,Bet,17,PsA,112588,4.460,Gam,22,PsA
PSA,Piscis Austrinus,112588,4.460,Gam,22,PsA,112886,4.200,Del,23,PsA
PSA,Piscis Austrinus,112886,4.200,Del,23,PsA,113008,1.170,Alp,24,PsA
PSA,Piscis Austrinus,113008,1.170,Alp,24,PsA,111601,4.180,Eps,18,PsA
PSA,Piscis Austrinus,113008,1.170,Alp,24,PsA,113980,3.680,,88,Aqr
PSC,Pisces,4896,4.270,Eps,71,Psc,3778,4.440,Del,63,Psc
PSC,Pisces,5730,4.670,Phi,85,Psc,6179,4.740,Ups,90,Psc
PSC,Pisces,6179,4.740,Ups,90,Psc,5574,4.510,Tau,83,Psc
PSC,Pisces,7083,3.620,Eta,99,Psc,5730,4.670,Phi,85,Psc
PSC,Pisces,7869,4.450,Nu,106,Psc,4896,4.270,Eps,71,Psc
PSC,Pisces,8183,4.260,Omi,110,Psc,7083,3.620,Eta,99,Psc
PSC,Pisces,9467,3.820,Alp,113,Psc,7869,4.450,Nu,106,Psc
PSC,Pisces,9467,3.820,Alp,113,Psc,8183,4.260,Omi,110,Psc
PSC,Pisces,114609,3.700,Gam,6,Psc,113529,4.480,Bet,4,Psc
PSC,Pisces,114609,3.700,Gam,6,Psc,115465,4.270,The,10,Psc
PSC,Pisces,115376,4.950,Kap,8,Psc,114609,3.700,Gam,6,Psc
PSC,Pisces,115465,4.270,The,10,Psc,116405,4.130,Iot,17,Psc
PSC,Pisces,116405,4.130,Iot,17,Psc,116562,4.490,Lam,18,Psc
PSC,Pisces,116562,4.490,Lam,18,Psc,115376,4.950,Kap,8,Psc
PSC,Pisces,117900,4.030,Ome,28,Psc,116405,4.130,Iot,17,Psc
PSC,Pisces,3778,4.440,Del,63,Psc,117900,4.030,Ome,28,Psc
PUP,Puppis,31605,3.170,Nu,,Pup,32682,2.940,Tau,,Pup
PUP,Puppis,32682,2.940,Tau,,Pup,35250,5.860,,,Pup
PUP,Puppis,35250,5.860,,,Pup,31605,3.170,Nu,,Pup
PUP,Puppis,35250,5.860,,,Pup,36274,3.250,Sig,,Pup
PUP,Puppis,35169,2.710,Pi,,Pup,39318,2.210,Zet,,Pup
PUP,Puppis,36274,3.250,Sig,,Pup,35169,2.710,Pi,,Pup
PUP,Puppis,37570,3.940,,3,Pup,39318,2.210,Zet,,Pup
PUP,Puppis,38062,3.340,Xi,7,Pup,37570,3.940,,3,Pup
PUP,Puppis,39318,2.210,Zet,,Pup,36274,3.250,Sig,,Pup
PUP,Puppis,39644,2.830,Rho,15,Pup,38062,3.340,Xi,7,Pup
PYX,Pyxis,42396,3.970,Bet,,Pyx,42709,3.680,Alp,,Pyx
PYX,Pyxis,42709,3.680,Alp,,Pyx,43286,4.020,Gam,,Pyx
RET,Reticulum,17398,3.840,Bet,,Ret,19730,3.330,Alp,,Ret
RET,Reticulum,18550,4.560,Del,,Ret,18697,4.480,Gam,,Ret
RET,Reticulum,18697,4.480,Gam,,Ret,17398,3.840,Bet,,Ret
RET,Reticulum,19730,3.330,Alp,,Ret,19871,4.440,Eps,,Ret
RET,Reticulum,19871,4.440,Eps,,Ret,18550,4.560,Del,,Ret
SCL,Sculptor,114740,4.410,Gam,,Scl,117085,4.590,Del,,Scl
SCL,Sculptor,115865,4.380,Bet,,Scl,114740,4.410,Gam,,Scl
SCL,Sculptor,117085,4.590,Del,,Scl,4567,4.300,Alp,,Scl
SCO,Scorpius,78165,2.290,Del,7,Sco,78029,2.890,Pi,6,Sco
SCO,Scorpius,78165,2.290,Del,7,Sco,78581,4.900,Bet-2,8,Sco
SCO,Scorpius,78165,2.290,Del,7,Sco,79870,2.900,Sig,20,Sco
SCO,Scorpius,79870,2.900,Sig,20,Sco,80519,1.060,Alp,21,Sco
SCO,Scorpius,80519,1.060,Alp,21,Sco,81020,2.820,Tau,23,Sco
SCO,Scorpius,81020,2.820,Tau,23,Sco,82144,2.290,Eps,26,Sco
SCO,Scorpius,82144,2.290,Eps,26,Sco,82263,3.000,Mu-1,,Sco
SCO,Scorpius,82263,3.000,Mu-1,,Sco,82477,3.620,Zet-2,,Sco
SCO,Scorpius,82477,3.620,Zet-2,,Sco,83885,3.320,Eta,,Sco
SCO,Scorpius,83885,3.320,Eta,,Sco,85965,1.860,The,,Sco
SCO,Scorpius,85665,1.620,Lam,35,Sco,85436,2.700,Ups,34,Sco
SCO,Scorpius,85965,1.860,The,,Sco,86804,2.990,Iot-1,,Sco
SCO,Scorpius,86403,2.390,Kap,,Sco,85665,1.620,Lam,35,Sco
SCO,Scorpius,86804,2.990,Iot-1,,Sco,86403,2.390,Kap,,Sco
SCU,Scutum,90315,4.670,Gam,,Sct,90835,3.850,Alp,,Sct
SCU,Scutum,90835,3.850,Alp,,Sct,91888,4.220,Bet,,Sct
SER,Serpens,76044,3.800,Del,13,Ser,76835,2.630,Alp,24,Ser
SER,Serpens,76835,2.630,Alp,24,Ser,77386,3.710,Eps,37,Ser
SER,Serpens,76997,3.650,Bet,28,Ser,76044,3.800,Del,13,Ser
SER,Serpens,77214,4.090,Kap,35,Ser,76616,4.510,Iot,21,Ser
SER,Serpens,77214,4.090,Kap,35,Ser,76997,3.650,Bet,28,Ser
SER,Serpens,77214,4.090,Kap,35,Ser,77426,4.740,Rho,38,Ser
SER,Serpens,77214,4.090,Kap,35,Ser,77836,3.850,Gam,41,Ser
SER,Serpens,77280,3.540,Mu,32,Ser,79352,2.730,Del,1,Oph
SER,Serpens,77386,3.710,Eps,37,Ser,77280,3.540,Mu,32,Ser
SER,Serpens,84622,4.320,Nu,53,Ser,83755,2.430,Eta,35,Oph
SER,Serpens,85998,3.540,Xi,55,Ser,84622,4.320,Nu,53,Ser
SER,Serpens,86298,4.240,Omi,56,Ser,85998,3.540,Xi,55,Ser
SER,Serpens,87775,3.320,Nu,64,Oph,86298,4.240,Omi,56,Ser
SER,Serpens,89684,3.230,Eta,58,Ser,87775,3.320,Nu,64,Oph
SER,Serpens,92659,4.980,The-2,63,Ser,89684,3.230,Eta,58,Ser
SEX,Sextans,49500,4.480,Alp,15,Sex,51290,5.080,Bet,30,Sex
SEX,Sextans,51217,5.190,Del,29,Sex,48300,5.070,Gam,8,Sex
SEX,Sextans,51290,5.080,Bet,30,Sex,51217,5.190,Del,29,Sex
SEX,Sextans,48300,5.070,Gam,8,Sex,49500,4.480,Alp,15,Sex
SGE,Sagitta,97056,3.680,Del,7,Sge,96450,4.390,Alp,5,Sge
SGE,Sagitta,97056,3.680,Del,7,Sge,96530,4.390,Bet,6,Sge
SGE,Sagitta,98026,3.510,Gam,12,Sge,97056,3.680,Del,7,Sge
SAG,Sagittarius,88361,2.980,Gam-2,10,Sgr,89906,1.790,Eps,20,Sgr
SAG,Sagittarius,89653,2.720,Del,19,Sgr,88361,2.980,Gam-2,10,Sgr
SAG,Sagittarius,89906,1.790,Eps,20,Sgr,89653,2.720,Del,19,Sgr
SAG,Sagittarius,89906,1.790,Eps,20,Sgr,93213,2.600,Zet,38,Sgr
SAG,Sagittarius,90217,2.820,Lam,22,Sgr,89653,2.720,Del,19,Sgr
SAG,Sagittarius,91754,3.170,Phi,27,Sgr,90217,2.820,Lam,22,Sgr
SAG,Sagittarius,92564,2.050,Sig,34,Sgr,91754,3.170,Phi,27,Sgr
SAG,Sagittarius,92564,2.050,Sig,34,Sgr,93388,3.760,Omi,39,Sgr
SAG,Sagittarius,93213,2.600,Zet,38,Sgr,91754,3.170,Phi,27,Sgr
SAG,Sagittarius,93213,2.600,Zet,38,Sgr,93569,3.320,Tau,40,Sgr
SAG,Sagittarius,93388,3.760,Omi,39,Sgr,92793,3.520,Xi-2,37,Sgr
SAG,Sagittarius,93388,3.760,Omi,39,Sgr,93846,2.880,Pi,41,Sgr
SAG,Sagittarius,93569,3.320,Tau,40,Sgr,92564,2.050,Sig,34,Sgr
SAG,Sagittarius,93846,2.880,Pi,41,Sgr,94873,3.920,Rho-1,44,Sgr
SAG,Sagittarius,94946,3.960,Bet-1,,Sgr,95052,3.960,Alp,,Sgr
SAG,Sagittarius,95052,3.960,Alp,,Sgr,93213,2.600,Zet,38,Sgr
TAU,Taurus,16044,3.730,Xi,2,Tau,15861,3.610,Omi,1,Tau
TAU,Taurus,18677,3.410,Lam,35,Tau,16044,3.730,Xi,2,Tau
TAU,Taurus,20155,3.650,Gam,54,Tau,18677,3.410,Lam,35,Tau
TAU,Taurus,20405,3.770,Del-1,61,Tau,20155,3.650,Gam,54,Tau
TAU,Taurus,20597,4.300,Del-3,68,Tau,20405,3.770,Del-1,61,Tau
TAU,Taurus,20833,3.840,The-1,77,Tau,20155,3.650,Gam,54,Tau
TAU,Taurus,20837,3.530,Eps,74,Tau,20597,4.300,Del-3,68,Tau
TAU,Taurus,21368,0.870,Alp,87,Tau,20833,3.840,The-1,77,Tau
TAU,Taurus,21828,4.270,Tau,94,Tau,20837,3.530,Eps,74,Tau
TAU,Taurus,25364,1.650,Bet,112,Tau,21828,4.270,Tau,94,Tau
TAU,Taurus,26386,2.970,Zet,123,Tau,21368,0.870,Alp,87,Tau
TEL,Telescopium,90143,3.490,Alp,,Tel,88835,4.520,Eps,,Tel
TEL,Telescopium,90288,4.100,Zet,,Tel,90143,3.490,Alp,,Tel
TRA,Triangulum Australe,74717,2.870,Gam,,TrA,82022,1.910,Alp,,TrA
TRA,Triangulum Australe,76206,4.110,Eps,,TrA,74717,2.870,Gam,,TrA
TRA,Triangulum Australe,77716,2.830,Bet,,TrA,76206,4.110,Eps,,TrA
TRA,Triangulum Australe,82022,1.910,Alp,,TrA,77716,2.830,Bet,,TrA
TRI,Triangulum,8777,3.420,Alp,2,Tri,10041,3.000,Bet,4,Tri
TRI,Triangulum,8777,3.420,Alp,2,Tri,10645,4.030,Gam,9,Tri
TRI,Triangulum,10041,3.000,Bet,4,Tri,10645,4.030,Gam,9,Tri
TUC,Tucana,109784,2.870,Alp,,Tuc,110492,4.510,Del,,Tuc
TUC,Tucana,114634,3.990,Gam,,Tuc,109784,2.870,Alp,,Tuc
TUC,Tucana,114634,3.990,Gam,,Tuc,2478,4.360,Bet-1,,Tuc
TUC,Tucana,117954,4.490,Eps,,Tuc,110492,4.510,Del,,Tuc
TUC,Tucana,1595,4.230,Zet,,Tuc,117954,4.490,Eps,,Tuc
TUC,Tucana,2478,4.360,Bet-1,,Tuc,1595,4.230,Zet,,Tuc
UMA,Ursa Major,53754,2.340,Bet,48,UMa,53905,1.810,Alp,50,UMa
UMA,Ursa Major,53905,1.810,Alp,50,UMa,59592,3.320,Del,69,UMa
UMA,Ursa Major,53905,1.810,Alp,50,UMa,46600,3.650,,23,UMa
UMA,Ursa Major,54380,3.000,Psi,52,UMa,50655,3.060,Mu,34,UMa
UMA,Ursa Major,55055,3.490,Nu,54,UMa,118742,4.330,Xi,53,UMa
UMA,Ursa Major,57226,3.690,Chi,63,UMa,54380,3.000,Psi,52,UMa
UMA,Ursa Major,57226,3.690,Chi,63,UMa,55055,3.490,Nu,54,UMa
UMA,Ursa Major,57828,2.410,Gam,64,UMa,53754,2.340,Bet,48,UMa
UMA,Ursa Major,57828,2.410,Gam,64,UMa,57226,3.690,Chi,63,UMa
UMA,Ursa Major,59592,3.320,Del,69,UMa,57828,2.410,Gam,64,UMa
UMA,Ursa Major,62757,1.760,Eps,77,UMa,59592,3.320,Del,69,UMa
UMA,Ursa Major,65173,2.230,Zet,79,UMa,62757,1.760,Eps,77,UMa
UMA,Ursa Major,67088,1.850,Eta,85,UMa,65173,2.230,Zet,79,UMa
UMA,Ursa Major,44000,3.120,Iot,9,UMa,46720,3.170,The,25,UMa
UMA,Ursa Major,46600,3.650,,23,UMa,41586,3.350,Omi,1,UMa
UMA,Ursa Major,46720,3.170,The,25,UMa,48265,4.550,Phi,30,UMa
UMA,Ursa Major,48182,3.780,Ups,29,UMa,46600,3.650,,23,UMa
UMA,Ursa Major,48265,4.550,Phi,30,UMa,48182,3.780,Ups,29,UMa
UMI,Ursa Minor,72380,2.070,Bet,7,UMi,74868,3.000,Gam,13,UMi
UMI,Ursa Minor,74868,3.000,Gam,13,UMi,79580,4.950,Eta,21,UMi
UMI,Ursa Minor,76819,4.290,Zet,16,UMi,72380,2.070,Bet,7,UMi
UMI,Ursa Minor,79580,4.950,Eta,21,UMi,76819,4.290,Zet,16,UMi
UMI,Ursa Minor,81830,4.210,Eps,22,UMi,76819,4.290,Zet,16,UMi
UMI,Ursa Minor,85560,4.350,Del,23,UMi,81830,4.210,Eps,22,UMi
UMI,Ursa Minor,11734,1.970,Alp,1,UMi,85560,4.350,Del,23,UMi
VEL,Vela,52575,2.690,Mu,,Vel,48635,3.520,Phi,,Vel
VEL,Vela,39840,1.750,Gam-2,,Vel,44689,2.230,Lam,,Vel
VEL,Vela,42794,1.930,Del,,Vel,39840,1.750,Gam-2,,Vel
VEL,Vela,44689,2.230,Lam,,Vel,45809,2.470,Kap,,Vel
VEL,Vela,44689,2.230,Lam,,Vel,46518,3.600,Psi,,Vel
VEL,Vela,45809,2.470,Kap,,Vel,42794,1.930,Del,,Vel
VEL,Vela,48635,3.520,Phi,,Vel,45809,2.470,Kap,,Vel
VIR,Virgo,59945,3.890,Eta,15,Vir,57584,3.590,Bet,5,Vir
VIR,Virgo,61748,2.740,Gam,29,Vir,59945,3.890,Eta,15,Vir
VIR,Virgo,61748,2.740,Gam,29,Vir,65269,0.980,Alp,67,Vir
VIR,Virgo,62890,3.390,Del,43,Vir,61748,2.740,Gam,29,Vir
VIR,Virgo,63405,2.850,Eps,47,Vir,62890,3.390,Del,43,Vir
VIR,Virgo,64037,4.320,Alp,42,Com,64189,4.230,Bet,43,Com
VIR,Virgo,64189,4.230,Bet,43,Com,60554,4.350,Gam,15,Com
VIR,Virgo,65269,0.980,Alp,67,Vir,69479,4.070,Iot,99,Vir
VIR,Virgo,68302,4.230,Tau,93,Vir,66040,3.380,Zet,79,Vir
VIR,Virgo,69479,4.070,Iot,99,Vir,71731,3.870,Mu,107,Vir
VIR,Virgo,71731,3.870,Mu,107,Vir,71994,3.730,,109,Vir
VIR,Virgo,71994,3.730,,109,Vir,68302,4.230,Tau,93,Vir
VIR,Virgo,75466,3.660,Bet,3,CrB,76035,2.220,Alp,5,CrB
VIR,Virgo,75895,4.140,The,4,CrB,75466,3.660,Bet,3,CrB
VIR,Virgo,76035,2.220,Alp,5,CrB,76716,3.810,Gam,8,CrB
VIR,Virgo,76716,3.810,Gam,8,CrB,77276,4.590,Del,10,CrB
VIR,Virgo,77276,4.590,Del,10,CrB,77923,4.140,Eps,13,CrB
VIR,Virgo,77923,4.140,Eps,13,CrB,78256,4.980,Iot,14,CrB
VOL,Volans,34389,3.780,Gam-2,,Vol,35132,3.970,Del,,Vol
VOL,Volans,35132,3.970,Del,,Vol,41195,3.770,Bet,,Vol
VOL,Volans,37397,3.930,Zet,,Vol,34389,3.780,Gam-2,,Vol
VOL,Volans,39681,4.350,Eps,,Vol,37397,3.930,Zet,,Vol
VOL,Volans,41195,3.770,Bet,,Vol,39681,4.350,Eps,,Vol
VOL,Volans,44254,4.000,Alp,,Vol,41195,3.770,Bet,,Vol
VOL,Volans,44952,3.430,,,Car,45425,2.210,Iot,,Car
VUL,Vulpecula,95473,4.440,Alp,6,Vul,94408,4.760,,1,Vul
VUL,Vulpecula,95473,4.440,Alp,6,Vul,97575,4.570,,13,Vul
